,Unnamed: 0,listing_id,id,date,reviewer_id,reviewer_name,comments,langs,room_type,calculated_host_listings_count,is_superhost
392,919,154395,59272523,2016-01-09,6450886,Ximena,"This was the second time my husband, my son and I stayed with Eugenio - three weeks over the Christmas and New Year period to visit family in Santiago -  and it really felt like coming home! The flat was exactly as it was the first time two years ago and immaculately clean. Eugenio had again left a few nice welcome goodies and put up a Christmas tree and decorations, which made it feel lovely! The day we arrived some of the staff at the reception remembered us from our previous visit and were all extremely kind and helpful.
Busy with a six-month-old baby and work, we didn't get to see Eugenio during our stay, but he kept constantly in touch through email to make sure that we were OK. We were glad he managed to catch up with us the day we left to tell him in person what a good time we had again at his place.  We will definitely stay here on our next visit, even if it is just two of us, because the place and the location are ideal and it is great value for money. All the best, Eugenio!",en,Entire home/apt,1,No
393,921,154395,65646240,2016-03-16,23064299,Frank,"Eugenio's place is very spacious with large windows enabling good views in three directions. The big apartment feels like a real home. We have stayed in several places in Santiago before, this was our favorite. Everything was as we hoped it would be. Eugenio was helpful and always there when needed. A perfect place if you're staying for more than 3 days.",en,Entire home/apt,1,No
394,922,154395,67842348,2016-03-31,52825343,Hilda,"We stayed in the apartment for one week. The location is great! One of the bedrooms and bathroom is very spacious and comfortable. The second bedroom and bathroom are not. The bunk beds in the second bedroom are uncomfortable and the small bathroom is much too small. 
Eugenio, the host, is very nice. He left a fruit platter to welcome us he also left us a metro card and a phone. We went over Easter, so left a basket with chocolates. Although we didn't meet him personally, we felt like he thought of us enough to give us lots of very practical information about getting around in Santiago and surrounding area. The kitchen and washing facilities, were good. 
I would recommend this apartment to a couple, but not to a family. ",en,Entire home/apt,1,No
395,925,154395,80887587,2016-06-20,66073078,Annie,"Eugenio was a terrific host!  He kindly left us provisions for when we first arrived, he was very communicative, and he promptly responded to any questions we had.  The apartment was beautiful and the view of the mountains as spectacular as the photos he posted.  The location of the apartment was extremely convenient being just a 1/2 block from a metro station.  The concierges also were extremely kind and welcoming.  Everyone made for a very nice stay, and we absolutely recommend Eugenio as a host.

Eugenio era un anfitrión excepcional!  Nos dejó provisiones cuando llegamos, y se nos comunicaba bien y rapidamente durante la estadia.  El departamento era hermoso y la vista de la cordillera preciosa.  El departamento estaba ubicada super bien a media cuadra de una estación del metro.  También los conserjes era super amables y acojedores.  Era una estadia super buena y absolutamente recomendamos Eugenio como anfitrión.",en,Entire home/apt,1,No
396,935,154395,102572600,2016-09-18,52460094,Miguel,"Definitevely the apartment was value for money. We have done a lot of airbnb around the world. This apartment would easily rank 2nd or 3rd in my list (an apartment in Prague will be always the best). I took my family to Santiago (we live in Australia) - 2 adults and 3 kids. The apartment is close to public transport, safe neighbourhood, parking, etc. In addition Eugenio aims to have a good communication since the booking. I will book it again with no hesitation.",en,Entire home/apt,1,No
397,940,154395,114818040,2016-11-20,894746,Michael,"The location, view, and accommodations were *great*.  I *really* loved my stay in Eugenio's apartment.  It's a fantastic place, and he was very responsive to the only small issue I had with it, which made it a perfect apartment, and one I really look forward to visiting again.  Great host.  Great apartment.  Great neighborhood!",en,Entire home/apt,1,No
398,947,154395,129539563,2017-01-31,15693637,Pablo,RECOMENDABLE TODO .EL MEJOR ANFITRION Y DEPARTAMENTO.,en,Entire home/apt,1,No
399,951,154395,138321386,2017-03-19,12880296,Asa,"Perfect host, perfect location, great value!",en,Entire home/apt,1,No
400,954,154395,143590295,2017-04-12,81764001,Matt,"Eugenio is an extremely thoughtful and helpful host. His beautiful apartment is literally a few feet away from the nearest subway station, and it has a killer view. Next time I come to Santiago, I know where I'll be booking. ",en,Entire home/apt,1,No
401,961,154395,162165199,2017-06-19,808266,Lawton,"Eugenio's apartment is conviently located next to a metro station, which made transportation very easy.  the apartment itself was a very comfortable home away from home.  The weather was cold and wet, Eugenio's apartment had room heaters and wonderful electric blankets that made our stay nice and cozy.  Eugenio was a very kind host!  He was able to accomodate our very early arrival.  Additionally, the cereal and cookies to welcome us were very nice!  He was very kind to check in on my family and I during a very cold and windy storm  !  Thank you again for being such a wonderful host!",en,Entire home/apt,1,No
